id,orginal_title_2,year_2,meterScore,meterClass
95431,Beg,1970,-1,-1
107705,Белорусский вокзал,1971,-1,-1
156145,"Due cuori, una cappella",1975,-1,-1
46567,Si può fare… amigo,1972,-1,-1
112601,La più grande rapina del west,1967,-1,-1
277778,Starship: Rising,2014,-2,-2
83444,В огне брода нет,1968,-1,-1
109774,Dozhivyom do Ponedelnika,1968,-1,-1
143887,Дядя Ваня,1970,-1,-1
38359,Калина Красная,1974,-1,-1
83475,Начало,1970,-1,-1
83461,Монолог,1972,-1,-1
27862,Ya Shagayu po Moskve,1963,-1,-1
27922,Не горюй!,1969,-1,-1
83446,Несколько дней из жизни И.И. Обломова,1980,-1,-1
53194,Обыкновенный фашизм,1965,-1,-1
160833,Рассказы,2012,-1,-1
104522,Моя любовь,2006,-1,-1
63717,Jardins en automne,2006,-2,-2
118794,Корова,1990,-1,-1
64483,Voditel dlya Very,2004,-1,-1
179288,Blackbird,2007,-1,-1
41703,Плюс один,2008,-2,-2
23898,Прогулка,2003,-1,-1
25936,День радио,2008,-1,-1
64268,Дура,2005,-1,-1
186634,Kung Fu Rascals,1992,-2,-2
40373,Waiting for Godot,2001,-2,-2
339533,San Andreas Quake,2015,-2,-2
110419,"Unman, Wittering and Zigo",1971,-2,-2
36530,Voyage to the Planet of Prehistoric Women,1968,-2,-2
3122,La figlia di Frankenstein,1971,-2,-2
281418,The Lookalike,2014,20,rotten
259261,The Anonymous People,2013,-1,-1
286217,The Martian,2015,91,certified_fresh
22376,Treasure Island,1972,-1,-1
112355,Diabólica malicia,1972,-1,-1
276137,Road,2014,-1,-1
333381,Return to Sender,2015,14,rotten
109835,வழக்கு எண் 18/9,2012,-1,-1
30778,I Am Omega,2007,-2,-2
86633,The Alien Factor,1978,-2,-2
294862,Magical Universe,2014,63,fresh
250784,Om våld,2014,-1,-1
251516,Kung Fury,2015,-2,-2
151693,Morgan,2012,-1,-1
102596,Follow Me: The Yoni Netanyahu Story,2012,50,rotten
58859,Svet-Ake,2011,-1,-1
320295,Detective Byomkesh Bakshy!,2015,64,fresh
323517,बदलापुर,2015,-1,-1
273886,Holiday,2014,-1,-1
20963,День выборов,2007,-1,-1
64100,Hécate,1982,-2,-2
187771,Milano: il clan dei calabresi,1974,-1,-1
64577,Il sole nella pelle,1971,-1,-1
270585,Agente Logan - missione Ypotron,1966,-1,-1
240478,Nobody's Perfect,2008,73,fresh
269494,끝까지 간다,2014,-1,-1
82465,Child's Play,1972,-1,-1
119687,Woman in a Dressing Gown,1957,85,fresh
37873,Shinsengumi,1969,-2,-2
43112,Tiger Bay,1959,75,fresh
310593,Youth,2015,72,certified_fresh
189243,Don't Knock The Rock,1956,-1,-1
20806,Yield to the Night,1956,-2,-2
247451,The Yellow Balloon,1953,-2,-2
261419,No Trees in the Street,1959,-2,-2
198312,A Man Could Get Killed,1966,-2,-2
21297,Wake Up Sid,2009,-2,-2
21175,Lakshya,2004,-2,-2
21567,Iqbal,2005,-2,-2
51216,Ghulam,1998,-2,-2
21570,Rangeela,1995,-2,-2
56927,Angyali üdvözlet,1984,-1,-1
42098,Streetwise,1984,100,fresh
334074,Survivor,2015,8,rotten
318256,Hot Girls Wanted,2015,82,fresh
45210,Polosatyy Reys,1961,-1,-1
27937,Тот самый Мюнхгаузен,1979,-1,-1
337789,"C'mon, Let's Live a Little",1967,-1,-1
89330,Jari Tervon Poliisin poika,1998,-1,-1
154397,Der Commander,1988,-2,-2
198240,To Kill a Stranger,1987,-1,-1
122767,Ground Zero,1987,-2,-2
62558,Sotto il vestito niente,1985,-2,-2
92469,El tesoro del Amazonas,1985,-1,-1
200445,Where Is Parsifal?,1985,-1,-1
85602,Jaguar Lives!,1979,-2,-2
155797,"Good Luck, Miss Wyckoff",1979,-2,-2
75903,The Uncanny,1977,-1,-1
200331,Journey Into Fear,1975,-2,-2
24085,Barry McKenzie Holds His Own,1974,-2,-2
30929,The Mutations,1974,-2,-2
84642,Wedding in White,1972,-1,-1
169618,No Love for Johnnie,1961,-2,-2
65651,The Man in the Sky,1957,-2,-2
10986,Il bisbetico domato,1980,-2,-2
119409,La Máquina de Bailar,2006,-1,-1
190940,Bombay Talkies,2013,78,fresh
19025,भूल भुलैया,2007,-1,-1
20359,Phir Hera Pheri,2006,-2,-2
109028,Mohra,1994,-2,-2
14394,Sarkar Raj,2008,43,rotten
87995,Ek Ajnabee,2005,-2,-2
20968,Sarkar,2005,-2,-2
20364,Hulchul,2004,-2,-2
150922,Samay: When Time Strikes,2003,-2,-2
33125,Border,1997,-1,-1
30162,The Red House,1947,83,fresh
33124,1942: A Love Story,1994,-1,-1
33457,नायक,2001,-1,-1
166259,Virasat,1997,-2,-2
339992,The Redwood Massacre,2014,-2,-2
323384,A Gift of Miracles,2015,-2,-2
334088,Curse of the Witching Tree,2015,-2,-2
119172,Sekai Saigo no Hibi,2011,-2,-2
238713,Spy,2015,95,certified_fresh
265193,2つ目の窓,2014,-1,-1
43269,The Strange Affair of Uncle Harry,1945,80,fresh
13179,Tinker Bell,2008,90,fresh
69921,Dazzle,1999,-2,-2
209415,Vivir es Fácil con los Ojos Cerrados,2013,-1,-1
314555,Melody,2014,-1,-1
38608,Power Trip,2003,94,fresh
80136,Pingpong,2006,-2,-2
81616,Im Alter von Ellen,2010,-1,-1
96411,Dögkeselyű,1982,-1,-1
270015,Domino Kid,1957,-1,-1
271718,Trainwreck,2015,85,certified_fresh
29510,The Busy Body,1967,-2,-2
26861,The Ministers,2009,-2,-2
229702,Zephyr Springs,2013,-2,-2
58611,È arrivato mio fratello,1985,-1,-1
38262,Grandi magazzini,1986,-1,-1
58615,Noi uomini duri,1987,-1,-1
58613,Roba da ricchi,1987,-1,-1
57918,Da grande,1987,-1,-1
43646,Le comiche,1990,-1,-1
173177,Piedipiatti,1990,-1,-1
61303,Infelici e contenti,1992,-1,-1
43649,Le nuove comiche,1994,-1,-1
75001,Mollo tutto,1995,-1,-1
328720,Ma che bella sorpresa,2015,-2,-2
58191,Lui è peggio di me,1985,-1,-1
38285,Il ragazzo di campagna,1984,-1,-1
43571,Un povero ricco,1983,-2,-2
121516,Testa o croce,1982,-1,-1
75336,Sono fotogenico,1980,-1,-1
82066,"Oh, Serafina!",1976,-1,-1
279568,"Paolo Barca, maestro elementare, praticamente nudista",1975,-1,-1
139563,La poliziotta,1974,-1,-1
49352,Night Train to Terror,1985,-2,-2
246917,The Bonesetter,2004,-2,-2
39895,From a Whisper to a Scream,1987,-2,-2
2197,Si le vent soulève les sables,2007,-1,-1
101029,The Alley Tramp,1968,-1,-1
19095,La nuit des étoiles filantes,1973,-1,-1
30993,Flesh Eating Mothers,1988,-1,-1
103612,Matilda,1978,-2,-2
17381,BMX Bandits,1983,67,fresh
42251,Forbidden World,1982,60,fresh
264525,La dictadura perfecta,2014,-2,-2
268100,Casa Grande,2014,-1,-1
280276,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,2014,-2,-2
222936,Aloha,2015,20,rotten
39309,Wonderwall,1968,-1,-1
132551,Ljudožder vegetarijanac,2012,-2,-2
34449,Bitka na Neretvi,1969,-1,-1
79757,Tempest,1928,-2,-2
231625,The Cheating Pact,2013,-2,-2
98120,Romanzo di una strage,2012,-1,-1
135695,Acciaio,2012,-1,-1
161545,Tutto tutto niente niente,2012,-2,-2
250235,Tutta colpa di Freud,2014,-2,-2
173847,Amiche da morire,2013,-2,-2
169683,Ci vediamo domani,2013,-1,-1
231176,Sole a catinelle,2013,-2,-2
53319,Che bella giornata,2011,-2,-2
321160,With This Ring,2015,-2,-2
245906,She's Funny That Way,2014,-1,-1
69520,புதுப்பேட்டை,2006,-1,-1
215646,The Special Need,2013,-2,-2
239877,La mafia uccide solo d'estate,2013,-1,-1
95565,The Muthers,1976,-2,-2
126315,Después de Lucía,2012,-1,-1
84196,A Fierce Green Fire,2013,70,fresh
316067,Misery Loves Comedy,2015,-1,-1
158589,S#x Acts,2012,-1,-1
244783,Song One,2014,-1,-1
253267,Vessel,2014,-2,-2
300179,The Lion’s Mouth Opens,2014,-1,-1
21265,Maqbool,2003,-2,-2
126969,കഥാപുരുഷൻ,1996,-1,-1
245527,Convict,2014,-1,-1
47246,Ladies & Gentlemen,1973,-1,-1
279992,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,2014,100,fresh
159967,La religieuse,2013,64,fresh
46923,Mehed ei nuta,1968,-1,-1
146045,Sügis,1990,-1,-1
221171,Kilplased,1974,-1,-1
46809,Kevade,1969,-2,-2
146030,Suvi,1976,-1,-1
47150,Viimne reliikvia,1969,-1,-1
175518,Tommy Tucker's Tooth,1922,-1,-1
146730,Alice's Wonderland,1923,-1,-1
72204,Летучий корабль,1979,-1,-1
26807,Dragon Hill. La colina del dragón,2002,-1,-1
20333,The Last Outlaw,1993,-1,-1
70122,"Arabella, mereröövli tütar",1983,-1,-1
343070,Flight World War II,2015,-2,-2
231562,Elavad pildid,2013,-1,-1
117452,Tony 10,2012,-2,-2
46930,Magnus,2007,-2,-2
21535,Orps: The Movie,2009,-2,-2
199374,Min søsters børn i Afrika,2013,-2,-2
262311,Kirsitubakas,2014,-2,-2
9288,Dungeons & Dragons: Wrath of the Dragon God,2005,-2,-2
78696,Ruudi,2006,-1,-1
51604,Dešťová víla,2010,-1,-1
150473,Vasaku jala reede,2012,-1,-1
76101,Freerunner,2011,-2,-2
61035,Hier kommt Lola,2010,-2,-2
223932,Bananot LaEurovision,2013,-1,-1
2462,Hibernatus,1969,-2,-2
66135,Le Cri du hibou,1987,-2,-2
176077,Enter the Dangerous Mind,2013,-1,-1
53780,The Amazing Mr Blunden,1972,-2,-2
252894,Bomba and the Jungle Girl,1952,-2,-2
262788,El Inventor de Juegos,2014,-1,-1
320006,تاکسی,2015,-1,-1
37307,Conagher,1991,-2,-2
106113,Don't Tell the Wife,1937,-2,-2
191487,Getting Gertie's Garter,1945,67,fresh
202198,It's a Dog's Life,1955,-2,-2
38309,Lucky 13,2005,-1,-1
334440,Sadilishteto,2014,-2,-2
294483,Wir waren Könige,2014,-1,-1
296192,Comedy Central Roast of Charlie Sheen,2011,-2,-2
296194,Comedy Central Roast of William Shatner,2006,-2,-2
329243,Comedy Central Roast of Donald Trump,2011,-2,-2
279960,I Am Road Comic,2014,-2,-2
298664,Magician: The Astonishing Life and Work of Orson Welles,2014,73,fresh
73208,Robbery,1967,80,fresh
31984,Satellite in the Sky,1956,-2,-2
43419,Souls at Sea,1937,-2,-2
112618,The Bride Walks Out,1936,-2,-2
115572,ゼロの焦点,1961,-1,-1
14755,The Deadly Affair,1966,-2,-2
105056,The Double Man,1967,-2,-2
86412,The Fantastic Flying Books of Mr Morris Lessmore,2011,-1,-1
33744,The Impossible Years,1968,-2,-2
127564,The Last Hunt,1956,88,fresh
25939,Pasażerka,1963,-2,-2
78992,Le passager,2006,-1,-1
26357,To Trap a Spy,1964,-1,-1
29467,Tomorrow Is Another Day,1951,-2,-2
84365,Whiplash,1948,-2,-2
124026,The Fiend of Dope Island,1961,-1,-1
300168,天將雄師,2015,-1,-1
132316,Jab Tak Hai Jaan,2012,89,fresh
74458,Mere Brother Ki Dulhan,2011,50,rotten
40777,I Hate Luv Storys,2010,-2,-2
188222,Entourage,2015,33,rotten
328483,London Road,2015,-1,-1
107637,If You Were Young: Rage,1970,-1,-1
82576,Erotikon,1920,-2,-2
146679,Backyard Dogs,2001,-2,-2
321109,Bitter Lake,2015,-2,-2
173541,How to Save a Marriage and Ruin Your Life,1968,-2,-2
328692,Ventoux,2015,-1,-1
266718,Murder of a Cat,2014,27,rotten
304640,Das Ende der Geduld,2014,-2,-2
46359,Demons of the Mind,1972,-2,-2
343371,No Way Jose,2015,-2,-2
85581,Tot Altijd,2012,-2,-2
254007,Der Samurai,2014,100,fresh
303281,Happy Ending,2014,-2,-2
85428,No. 12: Heaven and Earth Magic,1962,-1,-1
315850,Comedy Central Roast of Flavor Flav,2007,-2,-2
270886,Tu dors Nicole,2014,-1,-1
288980,Freedom,2014,-1,-1
69352,Bizim Büyük Çaresizliğimiz,2011,-1,-1
212481,Ashens and the Quest for the Gamechild,2013,-2,-2
217787,Paranormal Whacktivity,2013,-2,-2
296206,Comedy Central Roast of Pamela Anderson,2005,-2,-2
107308,Ōgon Bat,1966,-1,-1
16247,Festival,1967,-1,-1
99904,The Prospects,2011,-2,-2
109463,Die Farbe,2010,-2,-2
116439,Foxtrot,1976,-2,-2
86541,Promoción Fantasma,2012,-1,-1
53210,Duck Amuck,1953,-2,-2
286521,5 Flights Up,2014,-1,-1
150540,Inside Out,2015,98,certified_fresh
289716,The World Made Straight,2015,62,fresh
285851,L'amour au temps de la guerre civile,2014,-2,-2
307931,The Wolfpack,2015,86,certified_fresh
250556,Trevor Noah: African American,2013,-2,-2
141884,A BIG Love Story,2012,-2,-2
52721,Il corsaro nero,1971,-2,-2
58333,Tanu Weds Manu,2011,-1,-1
223249,Documented,2014,75,fresh
206197,The Sisterhood of Night,2015,80,fresh
89072,Ginger,1971,-1,-1
18589,The Abductors,1972,-2,-2
295595,Soaked in Bleach,2015,30,rotten
271714,Love & Mercy,2015,89,certified_fresh
38248,Technotise - Edit i ja,2009,-2,-2
122525,La verbena de la Paloma,1935,-1,-1
222517,Biancaneve & Co...,1982,-1,-1
59871,L'infermiera di campagna,1982,-1,-1
260899,La banda Vallanzasca,1977,-1,-1
157683,Più forte sorelle,1973,-1,-1
111697,"In nome del padre, del figlio e della Colt",1975,-1,-1
13803,Amusement,2008,-2,-2
192142,The Better Angels,2014,45,rotten
171769,Leonie,2010,-1,-1
273745,A Year in Burgundy,2013,-2,-2
75748,Dimenticare Venezia,1979,-2,-2
198657,I tulipani di Haarlem,1970,-1,-1
75719,Paul Goodman Changed My Life,2011,95,fresh
37203,Throw Down Your Heart,2009,-1,-1
41331,The Garden,2008,-1,-1
40657,All My Friends Are Funeral Singers,2010,-2,-2
81021,Spork,2010,-1,-1
219572,警察故事2013,2013,-1,-1
40090,Dirt! The Movie,2009,-2,-2
15956,Hjemve,2007,-2,-2
192028,Remote Area Medical,2013,-1,-1
154793,The Listening Project,2008,-2,-2
39060,Ada Apa Dengan Cinta?,2002,-2,-2
5302,Without You I'm Nothing,1990,63,fresh
107052,Cafè Express,1981,-2,-2
59156,Il giocattolo,1979,-2,-2
42220,In nome del papa re,1977,-2,-2
68882,Quelle strane occasioni,1976,-1,-1
82114,"Signore e signori, buonanotte",1976,-2,-2
79750,"Girolimoni, il mostro di Roma",1972,-1,-1
108535,Roma bene,1971,-1,-1
103216,I picari,1987,-1,-1
90659,The American Ruling Class,2005,-2,-2
68816,Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?,1968,-1,-1
56369,"Straziami, ma di baci saziami",1968,-2,-2
58404,Operazione San Gennaro,1966,-1,-1
193641,Adulterio all'italiana,1966,-1,-1
59336,Io la conoscevo bene,1965,91,fresh
60063,The Topp Twins: Untouchable Girls,2009,-1,-1
55960,"Totò, Peppino e... la malafemmina",1956,-1,-1
54398,Strigoi,2009,-1,-1
82481,Lo scapolo,1955,-2,-2
199222,Gli innamorati,1955,-1,-1
75442,Eames: The Architect & The Painter,2011,88,fresh
35995,Herbie Hancock: Possibilities,2006,30,rotten
189334,La luz prodigiosa,2003,-2,-2
71063,De vliegende Hollander,1995,-1,-1
105616,In nome del popolo sovrano,1990,-1,-1
186630,Il Gaucho,1964,-1,-1
81871,Le Bambole,1965,-1,-1
221527,La Parmigiana,1963,-1,-1
99916,I Motorizzati,1962,-1,-1
63687,Circo,2011,92,fresh
195413,L'Impiegato,1960,-1,-1
62036,Audace colpo dei soliti ignoti,1959,-1,-1
48937,"Venezia, la Luna E Tu",1958,-1,-1
105778,Edie & Thea: A Very Long Engagement,2009,-2,-2
32728,Before Stonewall,1984,-1,-1
46278,Iφιγένεια,1977,-1,-1
44694,Big Time,1988,-2,-2
79554,Jess + Moss,2011,-1,-1
174733,Метро,2013,-1,-1
257039,The Drunk,2014,-2,-2
277597,Mercenaries,2014,-2,-2
131634,The Hunger Games: Mockingjay - Part 2,2015,69,fresh
272878,Max,2015,-1,-1
257344,Pixels,2015,17,rotten
262504,Allegiant,2016,11,rotten
259316,Fantastic Beasts and Where to Find Them,2016,74,certified_fresh
270919,Elle l'adore,2014,-1,-1
321315,Gia panta,2014,-1,-1
25506,Slightly Scarlet,1956,-2,-2
60363,Letter to Brezhnev,1985,100,fresh
122268,Entertaining Mr. Sloane,1970,-2,-2
48885,The Gruesome Twosome,1967,-2,-2
61669,The Bonnie Parker Story,1958,-1,-1
33057,Alvin Purple,1973,-2,-2
157289,Curfew,2012,-2,-2
94066,Smithereens,1982,100,fresh
42497,Pink Narcissus,1971,-2,-2
43248,The Brain from Planet Arous,1957,33,rotten
99370,Got the Facts on Milk?,2011,-2,-2
91266,Lioness,2008,-2,-2
325365,Dawg Fight,2015,-2,-2
186079,K2: Siren of the Himalayas,2012,-1,-1
168219,The Men Who Built America,2012,-1,-1
17189,Gunnm,1993,-2,-2
59908,Daddy and the Muscle Academy,1991,-1,-1
45133,Sebbe,2010,-2,-2
286407,Mission Blue,2014,-2,-2
250653,E-Team,2014,82,fresh
72845,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",2011,84,fresh
42293,Die Friseuse,2010,-2,-2
338107,Chocolate City,2015,60,fresh
131934,Prime Suspect: Scent of Darkness,1995,-1,-1
215776,Madras Cafe,2013,-2,-2
59843,富貴列車,1986,-1,-1
245017,Binta y la gran idea,2004,-1,-1
31073,West Bank Story,2005,-2,-2
26469,Skills Like This,2007,59,rotten
74849,The Star Wars Holiday Special,1978,27,rotten
220287,ຈັນທະລີ,2013,-1,-1
251227,Camp Takota,2014,-2,-2
30485,Blue Summer,1973,-1,-1
339367,Hamari Adhuri Kahani,2015,-1,-1
259997,Such Good People,2014,-2,-2
253309,The Possibilities Are Endless,2014,94,fresh
289239,Mostly Ghostly: Have You Met My Ghoulfriend?,2014,-2,-2
86210,Jailbait Babysitter,1977,-1,-1
16530,Pocket Ninjas,1997,-2,-2
190868,Occupy Love,2013,-2,-2
316310,The Sky Above Us,2015,-2,-2
216037,Prime Suspect 5: Errors of Judgement,1996,-1,-1
222297,Sur le chemin de l'école,2013,-1,-1
3056,Frankenstein,2004,-1,-1
30762,3: The Dale Earnhardt Story,2004,-1,-1
24020,Johnny Tsunami,1999,-2,-2
62527,Johnny Kapahala - Back on Board,2007,-2,-2
103014,'Twas the Night,2001,-2,-2
71887,The Ultimate Christmas Present,2000,-2,-2
33871,"Merry Christmas, Drake and Josh",2008,-2,-2
28601,Problem Child 3,1995,-2,-2
64265,The Paper Brigade,1997,-1,-1
34766,Zenon: Girl of the 21st Century,1999,-2,-2
29742,Zenon: The Zequel,2001,-2,-2
34765,Zenon: Z3,2004,-2,-2
124134,"Up, Up, and Away",2000,-2,-2
70772,Don't Look Under the Bed,1999,-2,-2
46004,The Luck of the Irish,2001,-2,-2
124097,Eddie's Million Dollar Cook Off,2003,-2,-2
61717,Wendy Wu: Homecoming Warrior,2006,-2,-2
14912,18 Year Old Virgin,2009,-2,-2
200487,Web Junkie,2014,71,fresh
92943,The Curse of Inferno,1996,-1,-1
280996,Mr. Holmes,2015,88,certified_fresh
22520,아치와 씨팍,2006,-1,-1
257109,Bite Size,2014,-1,-1
23808,Snayper. Oruzhie Vozmezdiya,2009,-1,-1
39978,Le jumeau,1984,-2,-2
175606,Les Coquillettes,2013,67,fresh
63774,La Vie au ranch,2010,-1,-1
63178,Totò a Colori,1953,-1,-1
80374,Totò e i re di Roma,1951,-1,-1
82113,Un Giorno in pretura,1953,-1,-1
43294,Un americano a Roma,1954,-1,-1
51912,I Tartassati,1959,-2,-2
56920,Totò Diabolicus,1963,-1,-1
340961,Copacabana Palace,1962,-1,-1
58701,I Due Colonnelli,1962,-1,-1
54166,La feldmarescialla,1967,-1,-1
11048,Piedone lo sbirro,1973,-2,-2
11053,Piedone a Hong Kong,1975,-1,-1
11055,Piedone l'africano,1978,-2,-2
84066,Bonnie e Clyde all'italiana,1982,-1,-1
95756,The Antics Roadshow,2011,-2,-2
200938,Intangible Asset Number 82,2008,-2,-2
76112,Jig,2011,63,fresh
220782,Eco-Pirate: The Story of Paul Watson,2011,-1,-1
113284,"The Farm: Angola, USA",1998,-1,-1
220731,Le métis de Dieu,2013,-1,-1
315893,Khab-e talkh,2004,-2,-2
55229,Impact,2009,-1,-1
80177,Mercenaries,2011,0,rotten
314996,Nanny Cam,2014,-1,-1
328111,The Secret Life of Pets,2016,73,certified_fresh
172014,Underground,1976,-2,-2
60142,Edifício Master,2002,-2,-2
88018,The Skeleton Dance,1929,-2,-2
85739,A.C.A.B.: All Cops Are Bastards,2012,-2,-2
57011,Alien vs. Ninja,2010,-2,-2
18839,攻殻機動隊 Stand Alone Complex The Laughing Man,2005,-1,-1
153153,Pablo,2012,-1,-1
253315,All the Wilderness,2014,-1,-1
217576,Walking the Camino: Six Ways to Santiago,2013,-1,-1
134890,Evil Behind You,2006,-2,-2
320430,Senior Project,2015,-2,-2
240581,À Coup Sûr,2014,-1,-1
223946,Les Gazelles,2014,-2,-2
14406,Mariage chez les Bodin's,2008,-2,-2
44937,Amélie au pays des Bodin's,2010,-1,-1
96382,Obsessed,2002,-2,-2
333346,The Emperor's New Clothes,2015,60,fresh
111237,Белый тигр,2012,86,certified_fresh
60495,Guardian,2001,-1,-1
92208,Mom's Got a Date With a Vampire,2000,-2,-2
14565,Love Lies Bleeding,2008,-2,-2
264038,Kaaka Muttai,2015,-1,-1
222951,B.A. Pass,2013,-2,-2
49214,말죽거리 잔혹사,2004,-1,-1
337876,Gabbar Is Back,2015,-1,-1
223706,O Menino e o Mundo,2014,-1,-1
256962,Little Boy,2015,24,rotten
309425,Do You Believe?,2015,25,rotten
343921,A Deadly Adoption,2015,14,rotten
84450,Buster and Billie,1974,-2,-2
8703,Tři oříšky pro Popelku,1973,-1,-1
11218,Rhythm is it!,2004,-2,-2
28851,Video Violence,1987,-2,-2
238615,Self/less,2015,19,rotten
321068,Mythica: A Quest for Heroes,2014,-1,-1
78338,Alex Holeh Ahavah,1986,-2,-2
212934,Behind the Camera: The Unauthorized Story of 'Mork & Mindy',2005,-1,-1
25318,Escape from Sobibor,1987,-2,-2
302156,Criminal,2016,30,rotten
274854,The Last Witch Hunter,2015,18,rotten
287903,Krampus,2015,66,fresh
297761,Suicide Squad,2016,26,rotten
44511,Noodle,2007,100,fresh
300900,Ardennes Fury,2014,-2,-2
21840,The Misfit Brigade,1987,-1,-1
207909,Tajemnica Westerplatte,2013,-2,-2
120194,Dictado,2012,-2,-2
25168,La vida loca,2008,-2,-2
19620,Bluffmaster!,2005,-2,-2
251577,De Behandeling,2014,93,fresh
120664,Civilization,1916,80,fresh
297835,The Loretta Claiborne Story,2000,-2,-2
115463,Shocking Asia,1976,-1,-1
47933,Independence Day: Resurgence,2016,30,rotten
188927,Star Trek Beyond,2016,86,certified_fresh
345896,The American Film Institute Salute to Frank Capra,1982,-1,-1
108677,Frank Capra's American Dream,1997,-2,-2
175553,Fultah Fisher's Boarding House,1922,-1,-1
114255,Tunnel Vision,1976,-2,-2
64305,勇者無懼,1981,-1,-1
30780,Cabin By The Lake,2000,-2,-2
107937,Bhoot,2003,71,fresh
139357,Pizza,2012,-1,-1
228012,रात,1992,-1,-1
19951,1920,2008,-2,-2
31983,Darna Zaroori Hai,2006,-2,-2
